#############################################################
#############################################################
POTENTIAL 1
#############################################################
#############################################################
f_on: 1
a_text: AL
b_text: AL
a: 1
b: 1
f_type: PAIR
f_group: 1
r_cut: 6.5
file: Al_morse.pair
function_type: 2
a_type: morse
f: <function potential_functions.morse at 0x7fb5864c4158>
a_l: 0.0
a_u: 7.0
zoor: 1
a_params: 
1.1613
0.5138
1.7
f_points: 
None
points: 
0.0 -8.80288485594 12.1470168139 23.5022439836 
0.007 -8.71728347541 12.3100135757 23.0681330271 
0.014 -8.63055176255 12.4699689075 22.6332640227 
0.021 -8.54271100737 12.6268775032 22.196959312 
0.028 -8.45378261132 12.7807198255 21.7574902572 
0.035 -8.36378810753 12.931475613 21.3149716036 
0.042 -8.27274918111 13.0791217091 20.8689381003 
0.049 -8.18068768938 13.2236320626 20.4189761784 
0.056 -8.08762568217 13.3649777268 19.964672269 
0.063 -7.99358542206 13.5031268605 19.5056128036 
0.07 -7.89858940466 13.6380447273 19.0413842133 
0.077 -7.80266037884 13.7696936957 18.5715729293 
0.084 -7.70582136706 13.8980332395 18.0957653832 
0.091 -7.60809568558 14.0230199373 17.6135480059 
0.098 -7.50950696472 14.1446074728 17.1245072287 
0.105 -7.41007916919 14.2627466348 16.628229483 
0.112 -7.30983661827 14.3773853168 16.1243012 
0.119 -7.20880400614 14.4884685178 15.6123088109 
0.126 -7.10700642212 14.5959383414 15.091838747 
0.133 -7.00446937094 14.6997339965 14.5624774396 
0.14 -6.90121879297 14.7997917969 14.0238113199 
0.147 -6.79728108456 14.8960451613 13.4754268193 
0.154 -6.69268311822 14.9884246136 12.9169103688 
0.161 -6.58745226296 15.0768577827 12.3478483998 
0.168 -6.48161640451 15.1612694025 11.7678273436 
0.175 -6.37520396557 15.2415813118 11.1764336314 
0.182 -6.26824392613 15.3177124546 10.5732536945 
0.189 -6.16076584371 15.3895788799 9.95787396408 
0.196 -6.05279987358 15.4570937415 9.32988087147 
0.203 -5.94437678911 15.5201672984 8.68886084787 
0.21 -5.83552800196 15.5787069147 8.03440032461 
0.217 -5.72628558239 15.6326170593 7.36608573294 
0.224 -5.6166822795 15.6817993063 6.68350350402 
0.231 -5.50675154151 15.7261523347 5.98624006919 
0.238 -5.39652753601 15.7655719286 5.27388185976 
0.245 -5.28604517025 15.7999509771 4.54601530683 
0.252 -5.17534011138 15.8291794743 3.80222684185 
0.259 -5.06444880672 15.8531445192 3.04210289589 
0.266 -4.95340850403 15.8717303162 2.26522990031 
0.273 -4.84225727178 15.8848181742 1.47119428638 
0.28 -4.73103401941 15.8922865076 0.659582485417 
0.287 -4.61977851757 15.8940108354 -0.170019071609 
0.294 -4.50853141843 15.889863782 -1.01802395305 
