#############################################################
#############################################################
CONFIG 1
#############################################################
#############################################################
file_type  QE 
file_path  configs/3/config_0005.out 
file_part  1 
alat  6.416025926 
uv_prim   1.0 0.0 0.0  
          0.0 1.0 0.0  
          0.0 0.0 1.0  
uv        2.0 0.0 0.0  
          0.0 2.0 0.0  
          0.0 0.0 2.0  
stress    0.010397506 -6.241e-06 -5.6169e-05  
          -6.241e-06 0.010403747 2.4964e-05  
          -5.6169e-05 2.4964e-05 0.010397506  
c         2 2 2  
rcut      6.5 
rverlet   6.5 
e         1 
f         1 
s         1 

COORDS PRIM (16)
AL  0.75001155  0.7493224  0.7492045  -0.027413979  0.013520462  0.020276837  
AL  0.8741746  0.8742168  0.874579  0.017310912  0.008363774  0.002763329  



#############################################################
#############################################################
CONFIG 2
#############################################################
#############################################################
file_type  QE 
file_path  configs/3/config_0001.out 
file_part  1 
alat  6.419621693 
uv_prim   1.0 0.0 0.0  
          0.0 1.0 0.0  
          0.0 0.0 1.0  
uv        2.0 0.0 0.0  
          0.0 2.0 0.0  
          0.0 0.0 2.0  
stress    0.009604899 -6.241e-06 -6.241e-05  
          -6.241e-06 0.009598658 1.2482e-05  
          -6.241e-05 1.2482e-05 0.009604899  
c         2 2 2  
rcut      6.5 
rverlet   6.5 
e         1 
f         1 
s         1 

COORDS PRIM (16)
AL  -0.0009065  -0.0008003  -0.000652  -0.009595034  -0.001144617  -0.004036239  
AL  0.2493762  0.2486976  0.249352  -0.006925548  0.006508529  -0.00377451  
AL  -0.001058  -0.0007474  0.499919  0.008328808  -0.016146756  -0.007686054  
AL  0.2491255  0.2497264  0.749638  0.006347326  -0.003863981  -0.009485252  
AL  -0.0001803  0.4998105  -0.001123  -0.020020764  -0.016173751  0.014830909  
AL  0.2494764  0.7487544  0.249184  0.003777081  0.027576725  0.011908949  
AL  -0.0007542  0.4995632  0.498893  0.004420349  0.003811532  0.01313121  
AL  0.2493141  0.7494619  0.749704  0.017595009  -0.009193698  -0.023462841  
AL  0.4997736  -0.0005528  -0.000863  -0.00272245  0.004008986  0.00486205  
AL  0.7495272  0.2496194  0.250196  0.009176987  -0.010497975  -0.034172668  
AL  0.4996518  -0.0005502  0.499807  -0.013281615  -0.00714794  -0.008145752  
AL  0.7492723  0.2492905  0.749239  0.008979533  0.019718412  0.00799689  
AL  0.4994531  0.4995689  -0.000575  -0.003056167  -0.022246493  0.006683872  
AL  0.7490853  0.749335  0.24885  0.007190105  0.002866684  0.010518543  
AL  0.500023  0.4986456  0.49841  -0.027555642  0.014032095  0.019043777  
AL  0.7483501  0.7484345  0.749158  0.017342536  0.007891736  0.001787371  


COORDS (128)
AL  -0.00045325  -0.00040015  -0.000326  -0.009595034  -0.001144617  -0.004036239  
AL  0.1246881  0.1243488  0.124676  -0.006925548  0.006508529  -0.00377451  
AL  -0.000529  -0.0003737  0.2499595  0.008328808  -0.016146756  -0.007686054  
AL  0.12456275  0.1248632  0.374819  0.006347326  -0.003863981  -0.009485252  
AL  -9.015e-05  0.24990525  -0.0005615  -0.020020764  -0.016173751  0.014830909  
AL  0.1247382  0.3743772  0.124592  0.003777081  0.027576725  0.011908949  
AL  -0.0003771  0.2497816  0.2494465  0.004420349  0.003811532  0.01313121  
AL  0.12465705  0.37473095  0.374852  0.017595009  -0.009193698  -0.023462841  
AL  0.2498868  -0.0002764  -0.0004315  -0.00272245  0.004008986  0.00486205  
AL  0.3747636  0.1248097  0.125098  0.009176987  -0.010497975  -0.034172668  
AL  0.2498259  -0.0002751  0.2499035  -0.013281615  -0.00714794  -0.008145752  
AL  0.37463615  0.12464525  0.3746195  0.008979533  0.019718412  0.00799689  
AL  0.24972655  0.24978445  -0.0002875  -0.003056167  -0.022246493  0.006683872  
AL  0.37454265  0.3746675  0.124425  0.007190105  0.002866684  0.010518543  
AL  0.2500115  0.2493228  0.249205  -0.027555642  0.014032095  0.019043777  
AL  0.37417505  0.37421725  0.374579  0.017342536  0.007891736  0.001787371  
AL  -0.00045325  -0.00040015  0.499674  -0.009595034  -0.001144617  -0.004036239  
AL  0.1246881  0.1243488  0.624676  -0.006925548  0.006508529  -0.00377451  
AL  -0.000529  -0.0003737  0.7499595  0.008328808  -0.016146756  -0.007686054  
AL  0.12456275  0.1248632  0.874819  0.006347326  -0.003863981  -0.009485252  
AL  -9.015e-05  0.24990525  0.4994385  -0.020020764  -0.016173751  0.014830909  
AL  0.1247382  0.3743772  0.624592  0.003777081  0.027576725  0.011908949  
AL  -0.0003771  0.2497816  0.7494465  0.004420349  0.003811532  0.01313121  
AL  0.12465705  0.37473095  0.874852  0.017595009  -0.009193698  -0.023462841  
AL  0.2498868  -0.0002764  0.4995685  -0.00272245  0.004008986  0.00486205  
AL  0.3747636  0.1248097  0.625098  0.009176987  -0.010497975  -0.034172668  
AL  0.2498259  -0.0002751  0.7499035  -0.013281615  -0.00714794  -0.008145752  
AL  0.37463615  0.12464525  0.8746195  0.008979533  0.019718412  0.00799689  
AL  0.24972655  0.24978445  0.4997125  -0.003056167  -0.022246493  0.006683872  
AL  0.37454265  0.3746675  0.624425  0.007190105  0.002866684  0.010518543  
AL  0.2500115  0.2493228  0.749205  -0.027555642  0.014032095  0.019043777  
AL  0.37417505  0.37421725  0.874579  0.017342536  0.007891736  0.001787371  
AL  -0.00045325  0.49959985  -0.000326  -0.009595034  -0.001144617  -0.004036239  
AL  0.1246881  0.6243488  0.124676  -0.006925548  0.006508529  -0.00377451  
AL  -0.000529  0.4996263  0.2499595  0.008328808  -0.016146756  -0.007686054  
AL  0.12456275  0.6248632  0.374819  0.006347326  -0.003863981  -0.009485252  
AL  -9.015e-05  0.74990525  -0.0005615  -0.020020764  -0.016173751  0.014830909  
AL  0.1247382  0.8743772  0.124592  0.003777081  0.027576725  0.011908949  
AL  -0.0003771  0.7497816  0.2494465  0.004420349  0.003811532  0.01313121  
AL  0.12465705  0.87473095  0.374852  0.017595009  -0.009193698  -0.023462841  
AL  0.2498868  0.4997236  -0.0004315  -0.00272245  0.004008986  0.00486205  
AL  0.3747636  0.6248097  0.125098  0.009176987  -0.010497975  -0.034172668  
AL  0.2498259  0.4997249  0.2499035  -0.013281615  -0.00714794  -0.008145752  
AL  0.37463615  0.62464525  0.3746195  0.008979533  0.019718412  0.00799689  
AL  0.24972655  0.74978445  -0.0002875  -0.003056167  -0.022246493  0.006683872  
AL  0.37454265  0.8746675  0.124425  0.007190105  0.002866684  0.010518543  
AL  0.2500115  0.7493228  0.249205  -0.027555642  0.014032095  0.019043777  
AL  0.37417505  0.87421725  0.374579  0.017342536  0.007891736  0.001787371  
AL  -0.00045325  0.49959985  0.499674  -0.009595034  -0.001144617  -0.004036239  
AL  0.1246881  0.6243488  0.624676  -0.006925548  0.006508529  -0.00377451  
AL  -0.000529  0.4996263  0.7499595  0.008328808  -0.016146756  -0.007686054  
AL  0.12456275  0.6248632  0.874819  0.006347326  -0.003863981  -0.009485252  
AL  -9.015e-05  0.74990525  0.4994385  -0.020020764  -0.016173751  0.014830909  
AL  0.1247382  0.8743772  0.624592  0.003777081  0.027576725  0.011908949  
AL  -0.0003771  0.7497816  0.7494465  0.004420349  0.003811532  0.01313121  
AL  0.12465705  0.87473095  0.874852  0.017595009  -0.009193698  -0.023462841  
AL  0.2498868  0.4997236  0.4995685  -0.00272245  0.004008986  0.00486205  
AL  0.3747636  0.6248097  0.625098  0.009176987  -0.010497975  -0.034172668  
AL  0.2498259  0.4997249  0.7499035  -0.013281615  -0.00714794  -0.008145752  
AL  0.37463615  0.62464525  0.8746195  0.008979533  0.019718412  0.00799689  
AL  0.24972655  0.74978445  0.4997125  -0.003056167  -0.022246493  0.006683872  
AL  0.37454265  0.8746675  0.624425  0.007190105  0.002866684  0.010518543  
AL  0.2500115  0.7493228  0.749205  -0.027555642  0.014032095  0.019043777  
AL  0.37417505  0.87421725  0.874579  0.017342536  0.007891736  0.001787371  
AL  0.49954675  -0.00040015  -0.000326  -0.009595034  -0.001144617  -0.004036239  
AL  0.6246881  0.1243488  0.124676  -0.006925548  0.006508529  -0.00377451  
AL  0.499471  -0.0003737  0.2499595  0.008328808  -0.016146756  -0.007686054  
AL  0.62456275  0.1248632  0.374819  0.006347326  -0.003863981  -0.009485252  
AL  0.49990985  0.24990525  -0.0005615  -0.020020764  -0.016173751  0.014830909  
AL  0.6247382  0.3743772  0.124592  0.003777081  0.027576725  0.011908949  
AL  0.4996229  0.2497816  0.2494465  0.004420349  0.003811532  0.01313121  
AL  0.62465705  0.37473095  0.374852  0.017595009  -0.009193698  -0.023462841  
AL  0.7498868  -0.0002764  -0.0004315  -0.00272245  0.004008986  0.00486205  
AL  0.8747636  0.1248097  0.125098  0.009176987  -0.010497975  -0.034172668  
AL  0.7498259  -0.0002751  0.2499035  -0.013281615  -0.00714794  -0.008145752  
AL  0.87463615  0.12464525  0.3746195  0.008979533  0.019718412  0.00799689  
AL  0.74972655  0.24978445  -0.0002875  -0.003056167  -0.022246493  0.006683872  
AL  0.87454265  0.3746675  0.124425  0.007190105  0.002866684  0.010518543  
AL  0.7500115  0.2493228  0.249205  -0.027555642  0.014032095  0.019043777  
AL  0.87417505  0.37421725  0.374579  0.017342536  0.007891736  0.001787371  
AL  0.49954675  -0.00040015  0.499674  -0.009595034  -0.001144617  -0.004036239  
AL  0.6246881  0.1243488  0.624676  -0.006925548  0.006508529  -0.00377451  
AL  0.499471  -0.0003737  0.7499595  0.008328808  -0.016146756  -0.007686054  
AL  0.62456275  0.1248632  0.874819  0.006347326  -0.003863981  -0.009485252  
AL  0.49990985  0.24990525  0.4994385  -0.020020764  -0.016173751  0.014830909  
AL  0.6247382  0.3743772  0.624592  0.003777081  0.027576725  0.011908949  
AL  0.4996229  0.2497816  0.7494465  0.004420349  0.003811532  0.01313121  
AL  0.62465705  0.37473095  0.874852  0.017595009  -0.009193698  -0.023462841  
AL  0.7498868  -0.0002764  0.4995685  -0.00272245  0.004008986  0.00486205  
AL  0.8747636  0.1248097  0.625098  0.009176987  -0.010497975  -0.034172668  
AL  0.7498259  -0.0002751  0.7499035  -0.013281615  -0.00714794  -0.008145752  
AL  0.87463615  0.12464525  0.8746195  0.008979533  0.019718412  0.00799689  
AL  0.74972655  0.24978445  0.4997125  -0.003056167  -0.022246493  0.006683872  
AL  0.87454265  0.3746675  0.624425  0.007190105  0.002866684  0.010518543  
AL  0.7500115  0.2493228  0.749205  -0.027555642  0.014032095  0.019043777  
AL  0.87417505  0.37421725  0.874579  0.017342536  0.007891736  0.001787371  
AL  0.49954675  0.49959985  -0.000326  -0.009595034  -0.001144617  -0.004036239  
AL  0.6246881  0.6243488  0.124676  -0.006925548  0.006508529  -0.00377451  
AL  0.499471  0.4996263  0.2499595  0.008328808  -0.016146756  -0.007686054  
AL  0.62456275  0.6248632  0.374819  0.006347326  -0.003863981  -0.009485252  
AL  0.49990985  0.74990525  -0.0005615  -0.020020764  -0.016173751  0.014830909  
AL  0.6247382  0.8743772  0.124592  0.003777081  0.027576725  0.011908949  
AL  0.4996229  0.7497816  0.2494465  0.004420349  0.003811532  0.01313121  
AL  0.62465705  0.87473095  0.374852  0.017595009  -0.009193698  -0.023462841  
AL  0.7498868  0.4997236  -0.0004315  -0.00272245  0.004008986  0.00486205  
AL  0.8747636  0.6248097  0.125098  0.009176987  -0.010497975  -0.034172668  
AL  0.7498259  0.4997249  0.2499035  -0.013281615  -0.00714794  -0.008145752  
AL  0.87463615  0.62464525  0.3746195  0.008979533  0.019718412  0.00799689  
AL  0.74972655  0.74978445  -0.0002875  -0.003056167  -0.022246493  0.006683872  
AL  0.87454265  0.8746675  0.124425  0.007190105  0.002866684  0.010518543  
AL  0.7500115  0.7493228  0.249205  -0.027555642  0.014032095  0.019043777  
AL  0.87417505  0.87421725  0.374579  0.017342536  0.007891736  0.001787371  
AL  0.49954675  0.49959985  0.499674  -0.009595034  -0.001144617  -0.004036239  
AL  0.6246881  0.6243488  0.624676  -0.006925548  0.006508529  -0.00377451  
AL  0.499471  0.4996263  0.7499595  0.008328808  -0.016146756  -0.007686054  
AL  0.62456275  0.6248632  0.874819  0.006347326  -0.003863981  -0.009485252  
AL  0.49990985  0.74990525  0.4994385  -0.020020764  -0.016173751  0.014830909  
AL  0.6247382  0.8743772  0.624592  0.003777081  0.027576725  0.011908949  
AL  0.4996229  0.7497816  0.7494465  0.004420349  0.003811532  0.01313121  
AL  0.62465705  0.87473095  0.874852  0.017595009  -0.009193698  -0.023462841  
AL  0.7498868  0.4997236  0.4995685  -0.00272245  0.004008986  0.00486205  
AL  0.8747636  0.6248097  0.625098  0.009176987  -0.010497975  -0.034172668  
AL  0.7498259  0.4997249  0.7499035  -0.013281615  -0.00714794  -0.008145752  
AL  0.87463615  0.62464525  0.8746195  0.008979533  0.019718412  0.00799689  
AL  0.74972655  0.74978445  0.4997125  -0.003056167  -0.022246493  0.006683872  
AL  0.87454265  0.8746675  0.624425  0.007190105  0.002866684  0.010518543  
AL  0.7500115  0.7493228  0.749205  -0.027555642  0.014032095  0.019043777  
AL  0.87417505  0.87421725  0.874579  0.017342536  0.007891736  0.001787371  



#############################################################
#############################################################
CONFIG 3
#############################################################
#############################################################
file_type  QE 
file_path  configs/3/config_0004.out 
file_part  1 
alat  6.414938095 
uv_prim   1.0 0.0 0.0  
          0.0 1.0 0.0  
          0.0 0.0 1.0  
uv        2.0 0.0 0.0  
          0.0 2.0 0.0  
          0.0 0.0 2.0  
stress    0.010640905 -6.241e-06 -5.6169e-05  
          -6.241e-06 0.010640905 1.8723e-05  
          -5.6169e-05 1.8723e-05 0.010634664  
c         2 2 2  
rcut      6.5 
rverlet   6.5 
e         1 
f         1 
s         1 

COORDS PRIM (16)
AL  -0.0009071  -0.0008008  -0.000653  -0.009559811  -0.000490293  -0.004506735  
AL  0.2493757  0.2486966  0.249352  -0.006723723  0.006397975  -0.004108485  
AL  -0.0010587  -0.000748  0.499919  0.008126727  -0.01595393  -0.007178793  
AL  0.2491248  0.2497262  0.749637  0.006385377  -0.003937255  -0.009406064  
AL  -0.0001804  0.4998103  -0.001124  -0.01982151  -0.01665376  0.0144414  
AL  0.249476  0.7487535  0.249184  0.004105399  0.028282211  0.011289077  
AL  -0.0007548  0.4995629  0.498893  0.004559441  0.002987521  0.013294727  
AL  0.2493136  0.7494615  0.749704  0.017563129  -0.009030182  -0.022665054  
AL  0.4997734  -0.0005532  -0.000863  -0.002671543  0.003945739  0.004314937  
AL  0.7495269  0.2496191  0.250196  0.009530502  -0.010856118  -0.034969426  
AL  0.4996516  -0.0005506  0.499807  -0.013291642  -0.006588744  -0.007821547  
AL  0.7492718  0.2492899  0.749239  0.008930426  0.019253058  0.0081149  
AL  0.4994527  0.4995686  -0.000575  -0.003718204  -0.022258834  0.006149101  
AL  0.7490846  0.7493345  0.248849  0.006880041  0.003146667  0.01002208  
AL  0.5000231  0.4986446  0.498409  -0.027464371  0.013705833  0.020294063  
AL  0.7483489  0.7484334  0.749157  0.017169763  0.008050882  0.002735819  


COORDS (128)
AL  -0.00045355  -0.0004004  -0.0003265  -0.009559811  -0.000490293  -0.004506735  
AL  0.12468785  0.1243483  0.124676  -0.006723723  0.006397975  -0.004108485  
AL  -0.00052935  -0.000374  0.2499595  0.008126727  -0.01595393  -0.007178793  
AL  0.1245624  0.1248631  0.3748185  0.006385377  -0.003937255  -0.009406064  
AL  -9.02e-05  0.24990515  -0.000562  -0.01982151  -0.01665376  0.0144414  
AL  0.124738  0.37437675  0.124592  0.004105399  0.028282211  0.011289077  
